alcaldia_catalogo,franja,dia_semana,mes,quincena,finde,trimestre,prob_bajo,prob_medio,prob_alto,nivel_riesgo,nivel_codigo,indice_riesgo
Venustiano Carranza,Madrugada (00-05),Domingo,12,0,1,4,0.1279,0.683,0.189,Medio,1,53.1
Venustiano Carranza,Madrugada (00-05),Domingo,12,1,1,4,0.1872,0.6026,0.2101,Medio,1,51.1
Venustiano Carranza,Mañana (06-11),Domingo,12,0,1,4,0.0955,0.5457,0.3588,Medio,1,63.2
Venustiano Carranza,Mañana (06-11),Domingo,12,1,1,4,0.1962,0.5155,0.2883,Medio,1,54.6
Venustiano Carranza,Noche (18-23),Domingo,12,0,1,4,0.0195,0.4196,0.5609,Alto,2,77.1
Venustiano Carranza,Noche (18-23),Domingo,12,1,1,4,0.0261,0.345,0.6289,Alto,2,80.1
Venustiano Carranza,Tarde (12-17),Domingo,12,0,1,4,0.0409,0.2303,0.7287,Alto,2,84.4
Venustiano Carranza,Tarde (12-17),Domingo,12,1,1,4,0.0746,0.1413,0.7841,Alto,2,85.5
Venustiano Carranza,Madrugada (00-05),Jueves,12,0,0,4,0.6475,0.3178,0.0346,Bajo,0,19.4
Venustiano Carranza,Madrugada (00-05),Jueves,12,1,0,4,0.675,0.2934,0.0316,Bajo,0,17.8
Venustiano Carranza,Mañana (06-11),Jueves,12,0,0,4,0.042,0.296,0.662,Alto,2,81.0
Venustiano Carranza,Mañana (06-11),Jueves,12,1,0,4,0.1043,0.3537,0.542,Alto,2,71.9
Venustiano Carranza,Noche (18-23),Jueves,12,0,0,4,0.0315,0.2988,0.6697,Alto,2,81.9
Venustiano Carranza,Noche (18-23),Jueves,12,1,0,4,0.0338,0.2668,0.6995,Alto,2,83.3
Venustiano Carranza,Tarde (12-17),Jueves,12,0,0,4,0.019,0.1692,0.8119,Alto,2,89.6
Venustiano Carranza,Tarde (12-17),Jueves,12,1,0,4,0.0282,0.1254,0.8464,Alto,2,90.9
Venustiano Carranza,Madrugada (00-05),Lunes,12,0,0,4,0.5494,0.3891,0.0614,Bajo,0,25.6
Venustiano Carranza,Madrugada (00-05),Lunes,12,1,0,4,0.6695,0.2721,0.0584,Bajo,0,19.4
Venustiano Carranza,Mañana (06-11),Lunes,12,0,0,4,0.0247,0.2292,0.7461,Alto,2,86.1
Venustiano Carranza,Mañana (06-11),Lunes,12,1,0,4,0.0766,0.2656,0.6578,Alto,2,79.1
Venustiano Carranza,Noche (18-23),Lunes,12,0,0,4,0.0606,0.2557,0.6837,Alto,2,81.2
Venustiano Carranza,Noche (18-23),Lunes,12,1,0,4,0.0435,0.1607,0.7958,Alto,2,87.6
Venustiano Carranza,Tarde (12-17),Lunes,12,0,0,4,0.0234,0.3642,0.6123,Alto,2,79.4
Venustiano Carranza,Tarde (12-17),Lunes,12,1,0,4,0.0327,0.3235,0.6438,Alto,2,80.6
Venustiano Carranza,Madrugada (00-05),Martes,12,0,0,4,0.6453,0.3382,0.0166,Bajo,0,18.6
Venustiano Carranza,Madrugada (00-05),Martes,12,1,0,4,0.8082,0.1752,0.0166,Bajo,0,10.4
Venustiano Carranza,Mañana (06-11),Martes,12,0,0,4,0.0517,0.6147,0.3337,Medio,1,64.1
Venustiano Carranza,Mañana (06-11),Martes,12,1,0,4,0.1605,0.458,0.3815,Medio,1,61.1
Venustiano Carranza,Noche (18-23),Martes,12,0,0,4,0.0254,0.6699,0.3047,Medio,1,64.0
Venustiano Carranza,Noche (18-23),Martes,12,1,0,4,0.0455,0.4872,0.4673,Medio,1,71.1
Venustiano Carranza,Tarde (12-17),Martes,12,0,0,4,0.0285,0.257,0.7145,Alto,2,84.3
Venustiano Carranza,Tarde (12-17),Martes,12,1,0,4,0.0533,0.1206,0.8261,Alto,2,88.6
Venustiano Carranza,Madrugada (00-05),Miércoles,12,0,0,4,0.5976,0.3671,0.0352,Bajo,0,21.9
Venustiano Carranza,Madrugada (00-05),Miércoles,12,1,0,4,0.6703,0.2868,0.0429,Bajo,0,18.6
Venustiano Carranza,Mañana (06-11),Miércoles,12,0,0,4,0.0271,0.313,0.6598,Alto,2,81.6
Venustiano Carranza,Mañana (06-11),Miércoles,12,1,0,4,0.0519,0.24,0.7081,Alto,2,82.8
Venustiano Carranza,Noche (18-23),Miércoles,12,0,0,4,0.0156,0.3036,0.6808,Alto,2,83.3
Venustiano Carranza,Noche (18-23),Miércoles,12,1,0,4,0.0161,0.1878,0.796,Alto,2,89.0
Venustiano Carranza,Tarde (12-17),Miércoles,12,0,0,4,0.0254,0.1457,0.8289,Alto,2,90.2
Venustiano Carranza,Tarde (12-17),Miércoles,12,1,0,4,0.0303,0.0824,0.8873,Alto,2,92.8
Venustiano Carranza,Madrugada (00-05),Sábado,12,0,1,4,0.1253,0.6016,0.2731,Medio,1,57.4
Venustiano Carranza,Madrugada (00-05),Sábado,12,1,1,4,0.1231,0.637,0.2399,Medio,1,55.8
Venustiano Carranza,Mañana (06-11),Sábado,12,0,1,4,0.0497,0.2608,0.6896,Alto,2,82.0
Venustiano Carranza,Mañana (06-11),Sábado,12,1,1,4,0.0873,0.4553,0.4575,Alto,2,68.5
Venustiano Carranza,Noche (18-23),Sábado,12,0,1,4,0.0196,0.2639,0.7165,Alto,2,84.8
Venustiano Carranza,Noche (18-23),Sábado,12,1,1,4,0.0203,0.2828,0.6969,Alto,2,83.8
Venustiano Carranza,Tarde (12-17),Sábado,12,0,1,4,0.0145,0.1257,0.8598,Alto,2,92.3
Venustiano Carranza,Tarde (12-17),Sábado,12,1,1,4,0.0205,0.1106,0.8689,Alto,2,92.4
Venustiano Carranza,Madrugada (00-05),Viernes,12,0,0,4,0.3797,0.5666,0.0537,Medio,1,33.7
Venustiano Carranza,Madrugada (00-05),Viernes,12,1,0,4,0.3474,0.585,0.0677,Medio,1,36.0
Venustiano Carranza,Mañana (06-11),Viernes,12,0,0,4,0.0284,0.4001,0.5715,Alto,2,77.2
Venustiano Carranza,Mañana (06-11),Viernes,12,1,0,4,0.0457,0.4304,0.5238,Alto,2,73.9
Venustiano Carranza,Noche (18-23),Viernes,12,0,0,4,0.0081,0.3011,0.6908,Alto,2,84.1
Venustiano Carranza,Noche (18-23),Viernes,12,1,0,4,0.011,0.2669,0.7221,Alto,2,85.6
Venustiano Carranza,Tarde (12-17),Viernes,12,0,0,4,0.0109,0.195,0.7941,Alto,2,89.2
Venustiano Carranza,Tarde (12-17),Viernes,12,1,0,4,0.0123,0.1161,0.8715,Alto,2,93.0
Xochimilco,Madrugada (00-05),Domingo,1,0,1,1,0.5449,0.4273,0.0278,Bajo,0,24.1
Xochimilco,Madrugada (00-05),Domingo,1,1,1,1,0.4626,0.5038,0.0336,Medio,1,28.6
Xochimilco,Mañana (06-11),Domingo,1,0,1,1,0.6336,0.3545,0.0119,Bajo,0,18.9
Xochimilco,Mañana (06-11),Domingo,1,1,1,1,0.5901,0.3933,0.0166,Bajo,0,21.3
Xochimilco,Noche (18-23),Domingo,1,0,1,1,0.2606,0.6554,0.084,Medio,1,41.2
Xochimilco,Noche (18-23),Domingo,1,1,1,1,0.2366,0.6496,0.1138,Medio,1,43.9
Xochimilco,Tarde (12-17),Domingo,1,0,1,1,0.4908,0.4797,0.0295,Bajo,0,26.9
Xochimilco,Tarde (12-17),Domingo,1,1,1,1,0.3719,0.5995,0.0286,Medio,1,32.8
Xochimilco,Madrugada (00-05),Jueves,1,0,0,1,0.8899,0.1088,0.0013,Bajo,0,5.6
Xochimilco,Madrugada (00-05),Jueves,1,1,0,1,0.924,0.075,0.001,Bajo,0,3.8
Xochimilco,Mañana (06-11),Jueves,1,0,0,1,0.4969,0.4834,0.0196,Bajo,0,26.1
Xochimilco,Mañana (06-11),Jueves,1,1,0,1,0.5983,0.381,0.0207,Bajo,0,21.1
Xochimilco,Noche (18-23),Jueves,1,0,0,1,0.416,0.5225,0.0615,Medio,1,32.3
Xochimilco,Noche (18-23),Jueves,1,1,0,1,0.4867,0.4691,0.0442,Bajo,0,27.9
Xochimilco,Tarde (12-17),Jueves,1,0,0,1,0.3516,0.6204,0.0279,Medio,1,33.8
Xochimilco,Tarde (12-17),Jueves,1,1,0,1,0.495,0.4868,0.0182,Bajo,0,26.2
Xochimilco,Madrugada (00-05),Lunes,1,0,0,1,0.8203,0.178,0.0017,Bajo,0,9.1
Xochimilco,Madrugada (00-05),Lunes,1,1,0,1,0.8511,0.1475,0.0015,Bajo,0,7.5
Xochimilco,Mañana (06-11),Lunes,1,0,0,1,0.4928,0.4852,0.022,Bajo,0,26.5
Xochimilco,Mañana (06-11),Lunes,1,1,0,1,0.5395,0.4392,0.0213,Bajo,0,24.1
Xochimilco,Noche (18-23),Lunes,1,0,0,1,0.5156,0.441,0.0434,Bajo,0,26.4
Xochimilco,Noche (18-23),Lunes,1,1,0,1,0.5139,0.4493,0.0367,Bajo,0,26.1
Xochimilco,Tarde (12-17),Lunes,1,0,0,1,0.3616,0.6077,0.0307,Medio,1,33.5
Xochimilco,Tarde (12-17),Lunes,1,1,0,1,0.429,0.546,0.025,Medio,1,29.8
Xochimilco,Madrugada (00-05),Martes,1,0,0,1,0.9072,0.0919,0.0009,Bajo,0,4.7
Xochimilco,Madrugada (00-05),Martes,1,1,0,1,0.9023,0.0969,0.0008,Bajo,0,4.9
Xochimilco,Mañana (06-11),Martes,1,0,0,1,0.4228,0.5527,0.0246,Medio,1,30.1
Xochimilco,Mañana (06-11),Martes,1,1,0,1,0.39,0.5872,0.0228,Medio,1,31.6
Xochimilco,Noche (18-23),Martes,1,0,0,1,0.3029,0.6572,0.0399,Medio,1,36.8
Xochimilco,Noche (18-23),Martes,1,1,0,1,0.3243,0.6427,0.0329,Medio,1,35.4
Xochimilco,Tarde (12-17),Martes,1,0,0,1,0.4201,0.5533,0.0266,Medio,1,30.3
Xochimilco,Tarde (12-17),Martes,1,1,0,1,0.3294,0.6528,0.0178,Medio,1,34.4
Xochimilco,Madrugada (00-05),Miércoles,1,0,0,1,0.8817,0.1166,0.0017,Bajo,0,6.0
Xochimilco,Madrugada (00-05),Miércoles,1,1,0,1,0.9048,0.094,0.0012,Bajo,0,4.8
Xochimilco,Mañana (06-11),Miércoles,1,0,0,1,0.3467,0.607,0.0463,Medio,1,35.0
Xochimilco,Mañana (06-11),Miércoles,1,1,0,1,0.3758,0.5813,0.0429,Medio,1,33.4
Xochimilco,Noche (18-23),Miércoles,1,0,0,1,0.2441,0.7093,0.0466,Medio,1,40.1
Xochimilco,Noche (18-23),Miércoles,1,1,0,1,0.3264,0.6484,0.0252,Medio,1,34.9
Xochimilco,Tarde (12-17),Miércoles,1,0,0,1,0.3801,0.5655,0.0544,Medio,1,33.7
Xochimilco,Tarde (12-17),Miércoles,1,1,0,1,0.4658,0.4956,0.0385,Medio,1,28.6
Xochimilco,Madrugada (00-05),Sábado,1,0,1,1,0.5878,0.3928,0.0194,Bajo,0,21.6
Xochimilco,Madrugada (00-05),Sábado,1,1,1,1,0.5026,0.4759,0.0215,Bajo,0,25.9
Xochimilco,Mañana (06-11),Sábado,1,0,1,1,0.5859,0.3962,0.0179,Bajo,0,21.6
Xochimilco,Mañana (06-11),Sábado,1,1,1,1,0.5387,0.4412,0.0201,Bajo,0,24.1
Xochimilco,Noche (18-23),Sábado,1,0,1,1,0.2764,0.6646,0.059,Medio,1,39.1
Xochimilco,Noche (18-23),Sábado,1,1,1,1,0.2394,0.6855,0.0751,Medio,1,41.8
Xochimilco,Tarde (12-17),Sábado,1,0,1,1,0.4241,0.5187,0.0572,Medio,1,31.7
Xochimilco,Tarde (12-17),Sábado,1,1,1,1,0.1995,0.7675,0.0331,Medio,1,41.7
Xochimilco,Madrugada (00-05),Viernes,1,0,0,1,0.7467,0.2491,0.0042,Bajo,0,12.9
Xochimilco,Madrugada (00-05),Viernes,1,1,0,1,0.8233,0.1741,0.0027,Bajo,0,9.0
Xochimilco,Mañana (06-11),Viernes,1,0,0,1,0.4163,0.5299,0.0538,Medio,1,31.9
Xochimilco,Mañana (06-11),Viernes,1,1,0,1,0.5063,0.4554,0.0384,Bajo,0,26.6
Xochimilco,Noche (18-23),Viernes,1,0,0,1,0.1908,0.4482,0.3611,Medio,1,58.5
Xochimilco,Noche (18-23),Viernes,1,1,0,1,0.3189,0.4386,0.2426,Medio,1,46.2
Xochimilco,Tarde (12-17),Viernes,1,0,0,1,0.2844,0.6725,0.0431,Medio,1,37.9
Xochimilco,Tarde (12-17),Viernes,1,1,0,1,0.38,0.5941,0.0258,Medio,1,32.3
Xochimilco,Madrugada (00-05),Domingo,2,0,1,1,0.3808,0.5731,0.046,Medio,1,33.3
Xochimilco,Madrugada (00-05),Domingo,2,1,1,1,0.3539,0.5988,0.0472,Medio,1,34.7
Xochimilco,Mañana (06-11),Domingo,2,0,1,1,0.504,0.4804,0.0156,Bajo,0,25.6
Xochimilco,Mañana (06-11),Domingo,2,1,1,1,0.4778,0.5028,0.0194,Medio,1,27.1
Xochimilco,Noche (18-23),Domingo,2,0,1,1,0.2249,0.6103,0.1648,Medio,1,47.0
Xochimilco,Noche (18-23),Domingo,2,1,1,1,0.1924,0.611,0.1966,Medio,1,50.2
Xochimilco,Tarde (12-17),Domingo,2,0,1,1,0.414,0.5309,0.055,Medio,1,32.1
Xochimilco,Tarde (12-17),Domingo,2,1,1,1,0.3283,0.6269,0.0448,Medio,1,35.8
Xochimilco,Madrugada (00-05),Jueves,2,0,0,1,0.8297,0.1674,0.0029,Bajo,0,8.7
Xochimilco,Madrugada (00-05),Jueves,2,1,0,1,0.8573,0.1407,0.002,Bajo,0,7.2
Xochimilco,Mañana (06-11),Jueves,2,0,0,1,0.4351,0.5368,0.0281,Medio,1,29.6
Xochimilco,Mañana (06-11),Jueves,2,1,0,1,0.4781,0.496,0.0258,Medio,1,27.4
Xochimilco,Noche (18-23),Jueves,2,0,0,1,0.308,0.5726,0.1194,Medio,1,40.6
Xochimilco,Noche (18-23),Jueves,2,1,0,1,0.3312,0.5869,0.0819,Medio,1,37.5
Xochimilco,Tarde (12-17),Jueves,2,0,0,1,0.3088,0.6249,0.0662,Medio,1,37.9
Xochimilco,Tarde (12-17),Jueves,2,1,0,1,0.4251,0.5334,0.0415,Medio,1,30.8
Xochimilco,Madrugada (00-05),Lunes,2,0,0,1,0.7659,0.2305,0.0036,Bajo,0,11.9
Xochimilco,Madrugada (00-05),Lunes,2,1,0,1,0.7751,0.2218,0.0031,Bajo,0,11.4
Xochimilco,Mañana (06-11),Lunes,2,0,0,1,0.443,0.5275,0.0295,Medio,1,29.3
Xochimilco,Mañana (06-11),Lunes,2,1,0,1,0.4266,0.5457,0.0278,Medio,1,30.1
Xochimilco,Noche (18-23),Lunes,2,0,0,1,0.3858,0.507,0.1073,Medio,1,36.1
Xochimilco,Noche (18-23),Lunes,2,1,0,1,0.3856,0.5245,0.0898,Medio,1,35.2
Xochimilco,Tarde (12-17),Lunes,2,0,0,1,0.3344,0.5933,0.0724,Medio,1,36.9
Xochimilco,Tarde (12-17),Lunes,2,1,0,1,0.3601,0.5831,0.0568,Medio,1,34.8
Xochimilco,Madrugada (00-05),Martes,2,0,0,1,0.8352,0.1631,0.0018,Bajo,0,8.3
Xochimilco,Madrugada (00-05),Martes,2,1,0,1,0.8769,0.1214,0.0017,Bajo,0,6.2
Xochimilco,Mañana (06-11),Martes,2,0,0,1,0.3024,0.6677,0.0299,Medio,1,36.4
Xochimilco,Mañana (06-11),Martes,2,1,0,1,0.3686,0.596,0.0353,Medio,1,33.3
Xochimilco,Noche (18-23),Martes,2,0,0,1,0.2563,0.6737,0.0699,Medio,1,40.7
Xochimilco,Noche (18-23),Martes,2,1,0,1,0.2951,0.6273,0.0776,Medio,1,39.1
Xochimilco,Tarde (12-17),Martes,2,0,0,1,0.332,0.6134,0.0546,Medio,1,36.1
Xochimilco,Tarde (12-17),Martes,2,1,0,1,0.315,0.6391,0.0459,Medio,1,36.5
Xochimilco,Madrugada (00-05),Miércoles,2,0,0,1,0.8715,0.1264,0.0022,Bajo,0,6.5
Xochimilco,Madrugada (00-05),Miércoles,2,1,0,1,0.8801,0.1181,0.0018,Bajo,0,6.1
Xochimilco,Mañana (06-11),Miércoles,2,0,0,1,0.391,0.5602,0.0488,Medio,1,32.9
Xochimilco,Mañana (06-11),Miércoles,2,1,0,1,0.3796,0.5762,0.0443,Medio,1,33.2
Xochimilco,Noche (18-23),Miércoles,2,0,0,1,0.3289,0.6039,0.0672,Medio,1,36.9
Xochimilco,Noche (18-23),Miércoles,2,1,0,1,0.3348,0.6144,0.0508,Medio,1,35.8
Xochimilco,Tarde (12-17),Miércoles,2,0,0,1,0.3817,0.5434,0.0749,Medio,1,34.7
Xochimilco,Tarde (12-17),Miércoles,2,1,0,1,0.4211,0.5205,0.0584,Medio,1,31.9
Xochimilco,Madrugada (00-05),Sábado,2,0,1,1,0.3634,0.6045,0.0321,Medio,1,33.4
Xochimilco,Madrugada (00-05),Sábado,2,1,1,1,0.2857,0.6882,0.0261,Medio,1,37.0
Xochimilco,Mañana (06-11),Sábado,2,0,1,1,0.428,0.5487,0.0233,Medio,1,29.8
Xochimilco,Mañana (06-11),Sábado,2,1,1,1,0.3476,0.6316,0.0209,Medio,1,33.7
Xochimilco,Noche (18-23),Sábado,2,0,1,1,0.1808,0.6987,0.1205,Medio,1,47.0
Xochimilco,Noche (18-23),Sábado,2,1,1,1,0.1406,0.7462,0.1132,Medio,1,48.6
Xochimilco,Tarde (12-17),Sábado,2,0,1,1,0.3464,0.5498,0.1039,Medio,1,37.9
Xochimilco,Tarde (12-17),Sábado,2,1,1,1,0.1444,0.8091,0.0465,Medio,1,45.1
Xochimilco,Madrugada (00-05),Viernes,2,0,0,1,0.7715,0.2234,0.0052,Bajo,0,11.7
Xochimilco,Madrugada (00-05),Viernes,2,1,0,1,0.8117,0.1844,0.004,Bajo,0,9.6
Xochimilco,Mañana (06-11),Viernes,2,0,0,1,0.4651,0.4767,0.0582,Medio,1,29.7
Xochimilco,Mañana (06-11),Viernes,2,1,0,1,0.4912,0.4618,0.047,Bajo,0,27.8
Xochimilco,Noche (18-23),Viernes,2,0,0,1,0.165,0.5208,0.3142,Medio,1,57.5
Xochimilco,Noche (18-23),Viernes,2,1,0,1,0.2208,0.5026,0.2766,Medio,1,52.8
Xochimilco,Tarde (12-17),Viernes,2,0,0,1,0.3141,0.6166,0.0692,Medio,1,37.8
Xochimilco,Tarde (12-17),Viernes,2,1,0,1,0.363,0.5901,0.0469,Medio,1,34.2
Xochimilco,Madrugada (00-05),Domingo,3,0,1,1,0.3885,0.5674,0.0442,Medio,1,32.8
Xochimilco,Madrugada (00-05),Domingo,3,1,1,1,0.3859,0.5604,0.0538,Medio,1,33.4
Xochimilco,Mañana (06-11),Domingo,3,0,1,1,0.5255,0.4582,0.0163,Bajo,0,24.5
Xochimilco,Mañana (06-11),Domingo,3,1,1,1,0.5312,0.4474,0.0214,Bajo,0,24.5
Xochimilco,Noche (18-23),Domingo,3,0,1,1,0.1988,0.6628,0.1384,Medio,1,47.0
Xochimilco,Noche (18-23),Domingo,3,1,1,1,0.1885,0.6064,0.2051,Medio,1,50.8
Xochimilco,Tarde (12-17),Domingo,3,0,1,1,0.3823,0.5706,0.047,Medio,1,33.2
Xochimilco,Tarde (12-17),Domingo,3,1,1,1,0.3358,0.6142,0.05,Medio,1,35.7
Xochimilco,Madrugada (00-05),Jueves,3,0,0,1,0.8348,0.1624,0.0029,Bajo,0,8.4
Xochimilco,Madrugada (00-05),Jueves,3,1,0,1,0.8606,0.1372,0.0022,Bajo,0,7.1
Xochimilco,Mañana (06-11),Jueves,3,0,0,1,0.4593,0.5098,0.0309,Medio,1,28.6
Xochimilco,Mañana (06-11),Jueves,3,1,0,1,0.5054,0.4665,0.0281,Bajo,0,26.1
Xochimilco,Noche (18-23),Jueves,3,0,0,1,0.2904,0.5986,0.1109,Medio,1,41.0
Xochimilco,Noche (18-23),Jueves,3,1,0,1,0.3177,0.5977,0.0846,Medio,1,38.3
Xochimilco,Tarde (12-17),Jueves,3,0,0,1,0.3086,0.6323,0.0591,Medio,1,37.5
Xochimilco,Tarde (12-17),Jueves,3,1,0,1,0.4245,0.5286,0.0468,Medio,1,31.1
Xochimilco,Madrugada (00-05),Lunes,3,0,0,1,0.7581,0.2386,0.0033,Bajo,0,12.3
Xochimilco,Madrugada (00-05),Lunes,3,1,0,1,0.7632,0.2336,0.0032,Bajo,0,12.0
Xochimilco,Mañana (06-11),Lunes,3,0,0,1,0.4569,0.5124,0.0307,Medio,1,28.7
Xochimilco,Mañana (06-11),Lunes,3,1,0,1,0.4378,0.5338,0.0284,Medio,1,29.5
Xochimilco,Noche (18-23),Lunes,3,0,0,1,0.3611,0.5545,0.0845,Medio,1,36.2
Xochimilco,Noche (18-23),Lunes,3,1,0,1,0.3735,0.5537,0.0728,Medio,1,35.0
Xochimilco,Tarde (12-17),Lunes,3,0,0,1,0.3111,0.6285,0.0604,Medio,1,37.5
Xochimilco,Tarde (12-17),Lunes,3,1,0,1,0.3284,0.6132,0.0584,Medio,1,36.5
Xochimilco,Madrugada (00-05),Martes,3,0,0,1,0.8899,0.1083,0.0018,Bajo,0,5.6
Xochimilco,Madrugada (00-05),Martes,3,1,0,1,0.8795,0.1186,0.0019,Bajo,0,6.1
Xochimilco,Mañana (06-11),Martes,3,0,0,1,0.3987,0.5606,0.0407,Medio,1,32.1
Xochimilco,Mañana (06-11),Martes,3,1,0,1,0.369,0.5889,0.0421,Medio,1,33.7
Xochimilco,Noche (18-23),Martes,3,0,0,1,0.2922,0.6351,0.0728,Medio,1,39.0
Xochimilco,Noche (18-23),Martes,3,1,0,1,0.2411,0.6921,0.0668,Medio,1,41.3
Xochimilco,Tarde (12-17),Martes,3,0,0,1,0.4011,0.5401,0.0588,Medio,1,32.9
Xochimilco,Tarde (12-17),Martes,3,1,0,1,0.3099,0.6367,0.0535,Medio,1,37.2
Xochimilco,Madrugada (00-05),Miércoles,3,0,0,1,0.8816,0.1163,0.002,Bajo,0,6.0
Xochimilco,Madrugada (00-05),Miércoles,3,1,0,1,0.8931,0.105,0.0019,Bajo,0,5.4
Xochimilco,Mañana (06-11),Miércoles,3,0,0,1,0.4386,0.5083,0.0531,Medio,1,30.7
Xochimilco,Mañana (06-11),Miércoles,3,1,0,1,0.4417,0.508,0.0503,Medio,1,30.4
Xochimilco,Noche (18-23),Miércoles,3,0,0,1,0.3145,0.6283,0.0572,Medio,1,37.1
Xochimilco,Noche (18-23),Miércoles,3,1,0,1,0.3256,0.6257,0.0487,Medio,1,36.2
Xochimilco,Tarde (12-17),Miércoles,3,0,0,1,0.4049,0.5304,0.0647,Medio,1,33.0
Xochimilco,Tarde (12-17),Miércoles,3,1,0,1,0.4452,0.4886,0.0662,Medio,1,31.0
Xochimilco,Madrugada (00-05),Sábado,3,0,1,1,0.2787,0.6981,0.0232,Medio,1,37.2
Xochimilco,Madrugada (00-05),Sábado,3,1,1,1,0.2837,0.6892,0.0271,Medio,1,37.2
Xochimilco,Mañana (06-11),Sábado,3,0,1,1,0.3869,0.592,0.0211,Medio,1,31.7
Xochimilco,Mañana (06-11),Sábado,3,1,1,1,0.3959,0.5805,0.0236,Medio,1,31.4
Xochimilco,Noche (18-23),Sábado,3,0,1,1,0.1294,0.7799,0.0906,Medio,1,48.1
Xochimilco,Noche (18-23),Sábado,3,1,1,1,0.1431,0.7213,0.1355,Medio,1,49.6
Xochimilco,Tarde (12-17),Sábado,3,0,1,1,0.2093,0.741,0.0497,Medio,1,42.0
Xochimilco,Tarde (12-17),Sábado,3,1,1,1,0.1353,0.8269,0.0378,Medio,1,45.1
Xochimilco,Madrugada (00-05),Viernes,3,0,0,1,0.7974,0.1985,0.0042,Bajo,0,10.3
Xochimilco,Madrugada (00-05),Viernes,3,1,0,1,0.8137,0.1824,0.0039,Bajo,0,9.5
Xochimilco,Mañana (06-11),Viernes,3,0,0,1,0.4898,0.4557,0.0545,Bajo,0,28.2
Xochimilco,Mañana (06-11),Viernes,3,1,0,1,0.5126,0.4458,0.0416,Bajo,0,26.4
Xochimilco,Noche (18-23),Viernes,3,0,0,1,0.2001,0.6203,0.1796,Medio,1,49.0
Xochimilco,Noche (18-23),Viernes,3,1,0,1,0.2243,0.5913,0.1844,Medio,1,48.0
Xochimilco,Tarde (12-17),Viernes,3,0,0,1,0.397,0.5332,0.0698,Medio,1,33.6
Xochimilco,Tarde (12-17),Viernes,3,1,0,1,0.403,0.5417,0.0553,Medio,1,32.6
Xochimilco,Madrugada (00-05),Domingo,4,0,1,2,0.4112,0.5519,0.0368,Medio,1,31.3
Xochimilco,Madrugada (00-05),Domingo,4,1,1,2,0.4174,0.5368,0.0458,Medio,1,31.4
Xochimilco,Mañana (06-11),Domingo,4,0,1,2,0.5751,0.4084,0.0165,Bajo,0,22.1
Xochimilco,Mañana (06-11),Domingo,4,1,1,2,0.5787,0.398,0.0233,Bajo,0,22.2
Xochimilco,Noche (18-23),Domingo,4,0,1,2,0.1991,0.6834,0.1175,Medio,1,45.9
Xochimilco,Noche (18-23),Domingo,4,1,1,2,0.1977,0.6192,0.1832,Medio,1,49.3
Xochimilco,Tarde (12-17),Domingo,4,0,1,2,0.39,0.577,0.033,Medio,1,32.1
Xochimilco,Tarde (12-17),Domingo,4,1,1,2,0.352,0.6092,0.0388,Medio,1,34.3
Xochimilco,Madrugada (00-05),Jueves,4,0,0,2,0.8317,0.1658,0.0025,Bajo,0,8.5
Xochimilco,Madrugada (00-05),Jueves,4,1,0,2,0.8559,0.1422,0.0019,Bajo,0,7.3
Xochimilco,Mañana (06-11),Jueves,4,0,0,2,0.4856,0.487,0.0275,Medio,1,27.1
Xochimilco,Mañana (06-11),Jueves,4,1,0,2,0.5189,0.455,0.0261,Bajo,0,25.4
Xochimilco,Noche (18-23),Jueves,4,0,0,2,0.2424,0.6647,0.0929,Medio,1,42.5
Xochimilco,Noche (18-23),Jueves,4,1,0,2,0.2623,0.664,0.0737,Medio,1,40.6
Xochimilco,Tarde (12-17),Jueves,4,0,0,2,0.3077,0.6465,0.0457,Medio,1,36.9
Xochimilco,Tarde (12-17),Jueves,4,1,0,2,0.4295,0.5322,0.0383,Medio,1,30.4
Xochimilco,Madrugada (00-05),Lunes,4,0,0,2,0.8272,0.1694,0.0034,Bajo,0,8.8
Xochimilco,Madrugada (00-05),Lunes,4,1,0,2,0.8177,0.1791,0.0033,Bajo,0,9.3
Xochimilco,Mañana (06-11),Lunes,4,0,0,2,0.6153,0.347,0.0377,Bajo,0,21.1
Xochimilco,Mañana (06-11),Lunes,4,1,0,2,0.579,0.3844,0.0366,Bajo,0,22.9
Xochimilco,Noche (18-23),Lunes,4,0,0,2,0.4006,0.5114,0.0881,Medio,1,34.4
Xochimilco,Noche (18-23),Lunes,4,1,0,2,0.4058,0.5189,0.0753,Medio,1,33.5
Xochimilco,Tarde (12-17),Lunes,4,0,0,2,0.3689,0.5652,0.0659,Medio,1,34.9
Xochimilco,Tarde (12-17),Lunes,4,1,0,2,0.3692,0.5667,0.0641,Medio,1,34.7
Xochimilco,Madrugada (00-05),Martes,4,0,0,2,0.9122,0.0863,0.0015,Bajo,0,4.5
Xochimilco,Madrugada (00-05),Martes,4,1,0,2,0.8898,0.1086,0.0016,Bajo,0,5.6
Xochimilco,Mañana (06-11),Martes,4,0,0,2,0.4992,0.4635,0.0373,Bajo,0,26.9
Xochimilco,Mañana (06-11),Martes,4,1,0,2,0.424,0.5378,0.0383,Medio,1,30.7
Xochimilco,Noche (18-23),Martes,4,0,0,2,0.3496,0.5786,0.0718,Medio,1,36.1
Xochimilco,Noche (18-23),Martes,4,1,0,2,0.25,0.6916,0.0584,Medio,1,40.4
